talbusan	0.8
talcum	0.0
talento	1.8
tali	0.0
talian	0.0
taliba	0.0
talibaan	0.0
talibadbad	-1.0
talibas	-1.0
talibatab	0.0
talibong	0.0
talibugso	0.0
talihabso	0.0
talihalat	0.0
talikba	-2.0
talikdan	-1.7
talikop	-1.0
taliktik	-1.0
talikuran	-1.7
talilong	0.0
talim	0.0
talima	0.0
talimahin	0.0
taliman	1.0
talimang	-1.0
talimangin	-1.0
talimangmang	-2.0
talimbilao	0.0
talimbuhol	0.0
talimusak	0.0
taling	0.0
talinghaba	0.0
talinghaga	0.0
talinig	0.0
talino	1.8
talipa	-1.0
talipandas	-2.0
talipapa	0.0
taliptip	-1.0
talipya	1.0
taliris	0.0
talisay	0.0
talisik	1.0
talisod	0.0
talisuyo	1.0
talitis	0.0
taliwakas	-1.0
taliwas	0.0
talko	0.0
talo	-2.1
talob	1.0
talon	-1.0
talong	0.0
talop	-1.0
talos	1.0
talpog	-1.0
talsik	0.0
talsikan	0.0
taltaguhit	0.0
taltak	0.0
talubanat	0.0
talubata	0.0
taludtod	0.0
taludturan	0.0
taluhaba	0.0
taluhin	-2.0
talukab	-1.0
talukap	0.0
talukap ng mata	0.0
talukay	0.0
talukbong	0.0
taluktok	1.0
talulo	0.0
talulot	0.0
talumpati	0.0
talumpon	0.0
talunan	-1.0
talundas	0.0
talungtong	0.0
talunin	-2.0
taluning ganap	1.0
talunton	0.0
taluntunin	0.0
talupak	0.0
talupan	0.0
talurami	0.0
talurang	0.0
talurok	-1.0
talusalang	0.2
talusin	0.0
taluugat	0.0
talya	0.0
talyada	-1.1
talyasi	0.0
talye	0.0
talyer	0.0
Talyum	0.0
tama	1.0
tama sa	0.0
tamad	-1.5
tamak	0.0
tamales	0.0
tamang-tama	2.4
tamaraw	-1.0
tamarin	-1.0
tamarindo	0.0
tamasahin	1.0
tambad	0.0
tambag	-1.0
tambak	-1.0
tambakan	-1.6
tambakol	0.0
tambal	1.0
tambalan	1.0
tamban	-1.0
tambang	-1.0
tambangan	-1.0
tambanggalan	-1.5
tambaw	0.0
tambay	-1.0
tambiki	0.0
tambilang	0.0
tambing	0.0
tambis	1.0
tambisi	0.0
tambiyolo	0.0
tambo	0.0
tambobong	0.0
tambog	-1.0
tambok	-1.0
tambol	0.0
tambolero	0.0
tambubong	0.0
tambugak	-1.0
tambuko	0.0
tambulero	0.0
tambuli	0.0
tambulin	0.0
tambulog	0.0
tambulukan	0.0
tamburin	1.0
tambutso	-1.0
tambyolo	0.0
tamis	2.2
tamis-tamisan	0.0
tamisan	1.0
tamlay	-1.0
tamnan	0.0
tampa	0.0
tampak	-1.0
tampal	-1.0
tampalasan	-2.4
tampalasanin	-1.0
tampalin	0.6
tampat	1.0
tampay	1.0
tampi	-1.0
tampipi	0.0
tampisawin	0.0
tampo	-1.5
tampok	1.0
tampok na palabas	0.0
tampol	1.0
tampuhan	-1.9
tampuhin	-0.8
tampukan	1.0
tampulan	0.0
tamtaman	0.0
tamtamang halaga	0.0
tamuhin	0.0
tan-tan	0.0
tan-tarantan	0.0
tanan	1.0
tananan	0.0
tanawan	0.0
tanawin	0.0
tanda	1.0
tanda ng pagdaragdag	0.0
tandaan	0.0
tandang	1.0
tandang pananong	0.0
tandang pandamdam	0.0
tandayag	0.0
tandis	0.0
tandisan	0.0
tandos	0.0
tanga	-1.0
tangab	-1.0
tangad	0.0
tangan	0.0
tangan-tangan	0.0
tanganan	1.0
tangantangan	0.0
tangay	1.0
tangga	0.0
tanggal	0.0
tanggalin	0.0
tanggalin sa pagkakabutones	0.0
tanggap	0.0
tanggapan	0.0
tanggapin	1.6
tanggaping mulapik	0.0
tanggi	-1.0
tanggihan	-1.2
tangginggi	0.0
tanggo	0.0
tanggol	0.4
tanggulan	0.4
tanggunggong	0.0
tanghal	0.0
tanghalan	0.0
tanghali	0.0
tanghalian	0.0
tanghaliin	0.0
tanghalin	1.0
tanghas	0.0
tanghuran	0.0
tangi	1.0
tangili	0.0
tanging-tangi	0.0
tangis	-1.9
tangisan	-1.8
tangka	0.0
tangkaban	-1.0
tangkabin	-1.0
tangkad	0.0
tangkain	0.0
tangkakal	1.0
tangkal	-1.0
tangkalag	0.0
tangkas	-1.0
tangkay	0.0
tangkay ng walis	0.0
tangke	-1.0
tangkil	-1.0
tangkilik	1.0
tangkilikan	0.0
tangkilikin	1.7
tanglaw	0.0
tanglawan	1.0
tangnan	0.0
tango	0.0
tangos	1.0
tangtang	-1.0
tanguan	0.0
tangwa	0.0
tangway	0.0
tanikala	0.0
tanikalaan	0.0
tanim	-1.0
taniman	0.0
taningan	0.3
tanlak	0.0
tanlap	0.0
tanod	0.0
tanod-gubat	0.0
tanong	0.0
tansan	0.0
tanso	0.0
Tanso	0.0
tansuin	-2.4
tantiya	0.0
tantiyahin	0.0
tanto	0.0
tanto-porsiyento	0.0
tantuin	0.0
tantya	0.0
tanungin	0.0
tanungin ang nagsasalita	0.0
tanuran	0.0
tanyag	2.7
tao	0.0
Tao po	0.0
taob	-1.0
taol	0.0
taon	0.0
taong	0.0
taong bisyesto	0.0
taong buhong	-1.0
taong de-karera	0.0
taong gala	-1.0
taong interesado	1.5
taong magdaraya	-2.8
taong makademokrasya	0.0
taong makasarili	-2.3
taong mangmang	-1.9
taong mapagbigay-pangamba	-1.0
taong mapagbigay-takot	-1.0
taong mapagpatawa	0.0
taong mapanakot	-1.0
taong mapanghimasok	0.0
taong masiba	-1.0
taong masigasig	1.5
taong masigla	1.0
taong matakaw	-1.0
taong may-malasakit	-1.0
taong may-sakit	-1.0
taong naghahangad	0.0
taong naglalakad	0.0
taong nakaluluwag sa buhay	0.0
taong pagala-gala	-1.0
taong palibut-libot	0.0
taong pares	0.0
taong pasyalero	1.0
taong tinawag sa pagsusundalo o pagmamarino	0.0
taong-bahay	0.0
taong-bayan	0.0
taong-bundok	0.0
taong-gubat	-2.0
taong-lansangan	0.0
taong-makalupa	0.0
taong-mapanlinlang	-1.0
taong-nayon	0.0
taos	1.0
taos-puso	1.0
tapa	-1.0
tapahan	0.0
tapahin	-1.0
tapak	0.0
tapalan	0.0
tapalodo	0.0
tapang	2.2
tapang ng mukha	-1.0
tapas	1.0
tapat	1.7
tapat kung magsalita	0.0
tapat-loob	1.0
tapat-na-loob	1.0
tapat-tapatin	0.0
tapatan	1.0
tapatin	0.0
tapay	0.0
tapayan	0.0
tape	0.0
taper	0.0
tapete	0.0
tapi	-1.0
tapik	0.0
tapik-tapikin nang masuyo	0.0
tapikin	0.0
tapil	0.0
taping	-1.0
tapis	1.0
tapisera	0.0
tapiserya	0.0
tapon	-1.8
tapong	0.0
tapos	1.0
tapos-kapbayan	0.0
tapsak	0.0
tapunan	-1.0
tapusan	0.0
tapusin	0.0
tapyas	0.0
tapyasan	0.0
tapyasin	0.0
tapyoka	0.0
tarakan	-1.0
tarang	1.0
tarangka	0.0
tarangkado	0.0
tarangkahan	0.0
taranta	-1.0
tarantado	-1.1
tarantahin	-1.0
tarapal	0.0
taras	-1.0
tarato	2.2
taratuhin	1.7
tari	0.0
tarik	0.0
tarik ng burol	0.0
tarikan	-1.0
tarima	0.0
taripa	0.0
tarlak	0.0
taro	0.0
tarok	0.0
tarol	-1.0
taros	2.2
tartanilya	-1.0
tarugo	0.0
tarukin	0.0
tarundon	0.0
tasa	0.0
Tasaday	-1.0
tasado	-0.9
tasador	0.0
tasahan	-1.0
tasak	-1.0
tasasyon	0.0
tasik	0.0
tason	0.0
tastas	-1.0
tastasin	-1.0
tata	1.0
tatag	0.0
tataghay	0.0
tatagin	0.0
tatagukan	0.0
tatak	-1.0
tatak ng daliri	0.0
tatak-daliri	0.0
tatak-kalakal	0.0
tatak-koreo	0.0
tatak-pangkalakal	0.0
tatakan	1.9
tatang	0.0
tatangnan	1.0
tatangu-tango	0.0
tatapahin	0.0
tatas	0.0
tatasiha	0.0
tatatlo	0.0
tataw	1.0
tatay	0.0
tatlo	0.0
tatlu-tatlo	0.0
tatluhan	0.0
tatluhang-buwan	0.0
tatluhin	0.0
tatlumpu	0.0
tatoo	0.0
tatsa	-2.1
tatsiha	0.0
tatsihaan	0.0
tatsulok	0.0
tatu	0.0
tatuhan	0.0
tatuwa	-1.0
tatuwaan	-1.0
tatwa	-1.0
tatyaw	0.0
tau-tauhan	-1.0
tauban	0.0
tauhan	0.0
tauhan (mga -)	0.0
tauhan ng drama	0.0
tauhan ng dula	0.0
tauhin	0.0
taun-taon	0.0
taunan	0.0
taunang-aklat	0.0
taunghukbo	0.0
taunin	0.0
Taupo	0.0
tawa	2.6
tawad	1.1
tawag	-1.0
tawagan	0.3
tawagin	0.3
tawak	-1.0
tawan-tawanan	1.2
tawanan	-1.0
tawang-aso	-1.0
tawaran	-1.0
tawarin	1.0
tawas	0.0
tawasin	-1.0
taway	0.0
tawge	0.0
tawgi	0.0
tawid	0.0
tawig	0.0
tawilis	0.0
tawing	0.0
tawiran	0.0
tawiran ng tao	0.0
tawirin	0.0
Tawpo	0.0
tawsi	0.0
tawtaw	0.0
tawtolohiya	0.0
taxi	0.0
taya	-1.0
tayaan	0.0
tayabutab	1.0
tayahan	0.0
tayahin	0.0
tayakad	1.0
tayamutan	-1.0
tayangkad	0.0
tayangtang	0.0
Tayka!	0.0
tayo	0.0
Tayo na	0.0
tayog	0.0
tayon	1.0
tayong	-1.0
taytay	0.0
tayuan	0.0
tayubay	0.0
tayudtod	1.0
tayugtog	1.0
tayukod	0.0
tayuman	0.0
tayumin	0.0
tayungkod	0.0
tayutay	0.0
tayuto	-1.6
taywanak	1.0
teatral	0.0
teatro	0.0
tehero	0.0
tehuwelo	0.0
teka	0.0
Teka!	0.0
tekas	0.0
tekasin	-2.4
tekla	0.0
teklado	0.0
teknika	0.0
tekniko	0.0
Teknisyum	0.0
teknolohia	0.0
teknolohiya	0.0
teksto	0.0
tela	0.0
tela-alambre	0.0
tela-metalika	0.0
telalambre	0.0
telebisyon	0.0
telegram	0.0
telegrama	0.0
telegramahan	0.0
telegrapia	0.0
telegrapista	0.0
telegrapo	0.0
telekumunikasyon	0.0
telepatia	0.0
telephone	0.0
teleponista	0.0
telepono	0.0
teleponohan	0.0
Teleryum	0.0
teleskopyo	0.0
telon	0.0
tema	-1.9
temperatura	0.0
templo	0.0
temporario	0.0
temporero	0.0
tendency	0.0
tendensiya	0.0
tenedor	0.0
tenedor-de-libro	0.0
teneduria	0.0
tenedurin	0.0
tenga	0.0
tenor	0.0
tentakulo	0.0
tentasyon	-1.0
tenyente	0.0
tenyente-heneral	0.0
tenyente-koronel	0.0
teologo	0.0
teolohia	0.0
teolohiya	0.0
teoria	0.0
teoriya	0.0
tepok	0.0
terapeuta	0.0
terapeutika	0.0
terapeutiko	0.0
terapyutika	0.0
terasa	0.0
Terbiyum	0.0
terenal	-1.0
terible	-2.1
teritoryo	0.0
terka	-1.7
terko	-1.7
terminal	0.0
termino	0.0
terminolohia	0.0
terminolohiya	0.0
termodaynamiko	0.0
termometro	0.0
termos	0.0
terno	0.0
terorismo	-3.6
terorista	-3.7
tersero	0.0
tesauro	0.0
tesis	0.0
tesorera	0.5
tesoreria	0.8
tesoreriya	0.8
tesorero	0.5
tesoro	1.2
testador	0.0
testadora	0.0
testament	0.0
testamento	0.0
testigo	0.0
testiguhan	0.0
testimonyo	0.0
testo	0.0
tetano	0.0
tetanus	0.0
tia	0.0
tiab	1.0
Tiago	0.0
tianak	0.0
tiangge	0.0
tibag	-1.0
Tibag	0.0
tibagan ng bato	0.0
tibagin	-1.0
tibak	0.0
tibalbal	0.0
tibalsik	1.0
tibalyaw	0.0
tibaw	-1.0
tibay	1.3
tibayan	1.4
tibi	0.0
tibobos	1.8
tibok	0.0
tibok ng dibdib	1.0
tibok ng puso	0.0
tibong	0.0
tibtib	0.0
tibubos	1.8
tiburin	0.0
ticket	1.0
tickitan	-1.0
ticktock	0.0
tig-apat	0.0
Tig-iilan	0.0
tig-iisa	0.0
tig-isa	0.0
tigab	-1.0
tigagal	-1.6
tigal	0.0
tigaling tabluwas	-1.0
tigam	0.0
tigambay	-0.5
tigang	-1.0
tigapat	0.0
tigas	-1.0
tigas ng katawan	0.0
tigasan	-1.0
tigatig	-1.3
tigatigin	-2.1
tigatlo	0.0
tigbalang	1.0
tigbi	0.0
tigbuhol	0.0
tigdas	0.0
tigdasin	0.0
tiggagaano	0.0
tighaba	0.0
tighabol	-1.0
tighaw	1.6
tighim	1.0
tighoy	-1.0
tigi-tigisa	0.0
tigib	-1.0
tigil	-1.0
Tigil!	0.0
tigilan	-1.2
Tigilan	0.0
tigis	0.0
tigisa	0.0
tigisan	1.0
tigisangdaan	0.0
tigiti	0.0
tigkakalahati	0.0
tigkal	1.0
tigkalahati	0.0
tiglilima	0.0
tigmak	0.0
tigmakin	0.0
tignas	0.0
tigok	0.0
tigpas	-1.0
tigpaw	-1.0
tigpo	0.0
tigre	0.0
tigsisiyam	0.0
tigtig	-1.0
tigwawalo	0.0
tiheras	0.0
tiho	1.0
tiim	0.0
tiinan	0.0
tiis-tiisin	1.0
tiisin	1.0
tika	0.0
tikab	-1.0
tikal	0.0
tikan	0.0
tikas	-1.0
tikatik	0.0
tikbalang	1.0
tikbalangin	-1.0
tikdas	0.0
tiket	0.0
tikha	0.0
tikhan	0.0
tikhim	1.0
tikho	0.0
tikim	0.0
tikinan	0.0
tikis	0.0
tikitiki	0.0
tiklap	-0.5
tiklap na maliit	-1.0
tikling	-1.0
tiklis	0.0
tiklop	0.0
tiklop-tuhod	0.0
tiklupin	0.0
tikma	-1.0
tikmaan	-1.0
tikman	0.0
tikman-tikman	0.0
tikod	-0.8
tikom	0.0
tikop	0.0
tikoy	1.0
tiktak	1.0
tiktik	-1.0
tiktikan	0.0
tiktok	0.0
tikwas	0.0
tikwasin	0.0
tila	0.0
tila totoo	1.0
tilabsikan	0.0
tilagpak	1.0
tilamsikan	-1.0
tilandang	-1.0
tilandog	1.0
tilandoy	0.0
tilansik	0.9
tilao	0.0
tilaok	0.0
tilapia	0.0
tilapya	-1.0
tilaran	-1.0
tilarin	-1.0
tilarok	0.0
tilas	0.0
tilasok	0.0
tilaukan	0.0
tilay	-1.0
tilbure	0.0
tilburi	0.0
tilhak	1.0
tili	-1.0
tilin	0.0
tilis	0.0
tilos	1.0
tiltil	1.0
tilusan	0.0
tim	0.0
timak	-1.0
timang	-1.0
timawa	1.7
timayok	0.0
timba	0.0
timbaan	1.0
timbabalak	0.0
timbain	1.0
timbang	-1.0
timbang na pagkain	1.0
timbangan	0.0
timbangin	0.0
timbanin	0.0
timbaw	0.0
timbog	0.0
timbok	-1.0
timbol	0.0
timbon	0.0
timbre	0.0
timbrehan	0.0
timbulan	2.8
timbulog	0.0
timig	0.0
timog	0.0
Timog polo	0.0
timog-kanluran	0.0
timog-silangan	0.0
timon	0.0
timonel	0.0
timpalak	0.0
timpalak-bigkasan	0.0
timpang	0.0
timpi	0.0
timpiin	-1.0
timpla	-1.0
timplada	-1.0
timplado	0.0
timplador	0.0
timplahan	0.0
timsim	0.0
timuan	0.0
timugang balniing taluktok	0.0
timyas	0.0
tin-is	0.0
tina	0.0
tina-tinaan	0.0
tinabtab	0.0
tinadtad ng karne	0.0
tinag	0.0
tinagin	0.0
tinago	0.0
tinaha	0.0
tinahip	0.0
tinahon	-1.0
tinain	0.0
tinanga	0.0
tinangay	0.0
tinanggap	0.0
tinapa	-1.0
tinapay	0.0
tinapayan	0.0
tinasa	0.0
tinatanggap	-1.0
tinatanuran	0.0
tinatlo	0.0
tinaw	1.0
tinayubay	0.0
tinda	0.0
tinda-tindahanan	0.0
tindag	1.0
tindagan	0.0
tindagin	0.0
tindahan	-1.0
tindalo	0.0
tindayag	0.0
tindera	0.0
tindero	0.0
tindi	-1.0
tindig	0.0
Tindig	0.0
tinga	0.0
tingadngad	0.0
tingalaan	0.0
tingalain	1.0
Tingga	0.0
tingga	1.0
tinggal	0.0
tinggalan	0.0
tinggalitab	0.0
Tinggaputi	0.0
tinghad	-1.0
tinghaw	0.0
tinghoy	0.0
tingi	-1.0
tingian	0.0
tingig	-1.0
tingin	0.0
tingkab	0.0
tingkabin	0.0
tingkal	-1.0
tingkala	0.0
tingkaran	1.0
tingnan	0.0
Tingni	0.0
tiniblas	0.0
tinidor	0.0
tinidurin	0.0
tinig	-1.0
tinik	-1.0
tinik ng isda	0.0
tinikan	-1.0
tinikling	0.0
tinindag	0.0
tining	1.7
tininte	0.0
tinip	0.0
tinis	0.0
tinitirahan	0.0
tinloy	1.0
tino	1.0
tinola	0.0
tinta	-1.0
tintahan	0.0
tinte	0.0
tintero	0.0
tinteruhan	0.0
tintimpiye	0.0
tinto	0.0
tintura	0.0
tinubo	2.4
tinubuang-bayan	0.0
tinuhog	0.0
tinutungo	0.0
tinuturuan	0.0
tinuyo	0.0
tio	-1.0
tip	0.0
tipaan	0.0
tipak	-1.0
tipaklong	0.0
tipan	1.0
tipanan	1.0
tipanang-pook	0.0
tipas	0.7
tipi	1.0
tipid	1.0
tipik	-1.0
tipil	0.0
tipingin	0.0
tipirin	2.2
tiplas	0.0
tiple	0.0
tipo	-1.0
tipon	1.0
tipunan	0.0
tipunin	0.0
tipus	-1.0
tira	-1.0
tira-tirahan	0.0
tirabuson	0.0
tirador	0.0
tiradurin	0.0
tirahan	-1.0
tirahin	-1.0
tirania	-1.0
tiraniko	-1.0
tiraniya	-1.0
tirano	-1.0
tirante	0.0
tiranya	-1.0
tirik	0.0
tirikan	0.0
tirikan ng kandila	0.0
tirintas	0.0
tirintasan	0.0
tirintasin	0.0
tiris	-1.0
tirisin	-1.0
tis	0.0
tisa	0.0
tisaan	0.0
tisika	0.0
tisis	0.0
tistis	-1.0
tistisin	0.0
tisurin	0.0
tita	0.0
titaniko	0.0
Titanyum	0.0
titatita	0.0
titi	0.0
titig	0.0
titigan	-1.0
titik	0.0
titis	0.0
titisan	0.0
titulado	0.0
titulo	0.0
tituluhan	0.0
tiwa	0.0
tiwadwad	0.0
tiwala	2.3
tiwala sa sarili	0.0
tiwalag	1.0
tiwali	-1.0
tiwaliin	-1.0
tiwalwal	0.0
tiwarik	0.0
tiwas	-1.0
tiwasay	1.3
tiwasin	0.0
tiya	0.0
tiyab	1.0
tiyaga	1.0
tiyahin	0.0
tiyak	1.1
tiyak na pagkamatay	0.0
tiyak na tiyak	1.6
tiyakad	0.0
tiyakan	1.0
tiyakin	1.4
tiyan	0.0
tiyang	0.0
tiyangge	0.0
tiyani	0.0
tiyaniin	0.0
tiyanin	-1.0
tiyap	2.2
tiyapan	2.2
tiyapin	0.0
tiyara	0.0
tiyaw	-1.0
tiyempo	0.0
tiyempu-tiyempo	1.0
tiyempuhan	0.0
tiyo	0.0
tiyong	0.0
tiyubibo	0.0
tiyuhin	0.0
tiyuka	0.0
tiyutor	0.0
todas	-1.0
todo	0.0
todo-todo	-1.0
todos	0.0
Todos Los Santos	0.0
todos-todos	-1.0
toge	0.0
toilet	0.0
toka	1.0
tokador	0.0
tokahan	0.0
tokata	1.0
tokaya	0.0
tokayo	0.0
toksiko	-1.0
toksin	0.0
tokwa	-1.0
tolda	0.0
toldahan	0.0
tomaposesyon	0.0
tomo	0.0
tonelada	0.0
tonelahe	0.0
tong	-0.8
toniko	0.0
tono	1.0
tonohan	0.0
tonsilitis	0.0
tonsura	0.0
tonto	-2.4
topasyo	0.0
topograpia	0.0
topograpo	0.0
tore	0.0
toreador	0.0
toreng patulis/patilos	1.0
torero	0.0
torete	0.0
tornabiyahe	0.0
tornasol	0.0
torneo	0.0
tornilyo	-0.4
tornilyuhan	-0.4
torno	0.0
toro	0.0
torotot	0.0
torpe	-2.4
torpido	0.0
torpiduhin	-1.0
torso	0.0
torta	0.0
tortilya	0.0
Toryum	0.0
tosperina	0.0
tostado	0.0
total	0.0
Toto	0.0
totoo	1.8
totoong maingat	0.0
totoong nakakalason	-2.7
totoy	0.0
totso	0.0
Totyo	0.0
toyo	0.0
trabahador	0.0
trabahador na piraso	0.0
trabahadora	0.0
trabaho	1.0
trabahong por piyesa	0.0
trabahong-pambahay	0.0
trabisanyo	0.0
trabyesa	0.0
tradisyon	0.0
tradisyunal	0.0
trafficker	0.0
trahe	0.0
trahe-de-boda	0.0
trahedya	-3.4
trahiko	-2.0
traidurin	-3.2
trak	0.0
trak na pamatay-sunog	0.0
traksiyon	1.0
traktor	0.0
traktora	0.0
tram	0.0
trambia	0.0
trampolin	0.0
trangka	-1.0
trangkado	0.0
trangkahan	0.0
trangkaso	0.0
transaksiyon	0.0
transaksyon	0.0
transcription	0.0
transistor	1.0
transisyon	0.0
transit	0.0
transitibo	0.0
transkripsiyon	0.0
translasyon	0.0
translation	0.0
transmission	0.0
transparente	1.0
transperensya	0.0
transportasyon	0.0
transportation	0.0
transporte	0.0
transubstansyasyon	0.0
trapal	0.0
trapik	0.0
trapikante	0.0
trapiko	0.0
trapo	0.0
trato	0.0
treinta	0.0
tren	0.0
tres	0.0
trese	0.0
tresyentos	0.0
trianggulo	0.0
tribu	0.0
tribuna	2.0
tribunal	0.0
tribuson	0.0
triduo	0.0
triduum	0.0
tridwo	0.0
trigo	0.0
trigonometria	0.0
trigonometriya	0.0
Trinidad	0.0
trinsera	0.0
trinserahan	1.0
trintas	0.0
trintsera	0.0
triple	0.0
triplihin	0.0
triplikado	0.0
tripulante	0.0
trisiklo	0.0
triyangulo	0.0
trole	0.0
trompeta	1.0
trompo	-1.0
trono	0.0
tropa	0.0
tropeo	1.0
tropic	0.0
tropikal	0.0
tropiko	0.0
troso	0.0
troso (mga -)	0.0
trote	0.0
truck	0.0
trumbon	0.0
trumpeta	1.0
trumpo	-1.0
truss	0.0
tsa	0.0
tsaketa	0.0
tsaketilya	0.0
tsaleko	0.0
tsalet	0.0
tsampan	1.2
tsampiyon	2.9
tsamporado	0.0
tsampoy	0.0
tsapa	0.0
tsaperon	0.0
tsaperunan	0.0
tsarol	0.0
tsart	0.0
tsasis	0.0
tsasko	-2.3
tsata	0.0
tsek	0.0
tsekan	0.0
tseke	0.0
tsekin	0.0
tselista	0.0
tselo	0.0
tseri	0.0
tsikita	0.0
tsikiting	0.0
tsikito	0.0
tsiko	0.0
tsimenea	0.0
tsiminea	0.1
Tsina	0.0
tsinelas	0.0
tsinelasan	0.0
Tsinita	0.0
Tsinito	0.0
Tsino	0.0
tsismis	-0.7
tsismisan	-1.0
tsismosa	-1.0
tsismoso	-1.0
tsitsaro	0.0
tsitsaron	-1.0
tsok	0.0
tsoke	-1.5
tsokolate	0.0
tsoper	0.0
tsoriso	0.0
tsuper	0.0
tsupon	0.0
tsupunan	0.0
tsuriso	0.0
tsutserias	0.0
tuay	1.0
tuba	0.0
tubalin	0.0
tubayan	1.0
tuberiya	0.0
tubero	0.0
tubig	0.0
tubig na maaaring inumin	0.0
tubig na mineral	0.0
tubig na pakati	0.0
tubig na sinipsip	0.0
tubig ng niyog	0.0
tubig-alat	0.0
tubig-dagat	0.0
tubig-tabang	1.0
tubig-tubig	0.0
tubig-ulan	0.0
tubigan	0.0
tubo	1.0
tubo ng ilawan	0.0
tubog	0.0
tubog sa ginto	1.0
tubong-nilugaw	-1.0
tubuan	0.0
tubuhan	0.0
tubuin	2.4
tubusin	1.0
tudla	0.0
tudlaan	0.0
tudlain	0.0
tudlang	0.0
tudlik	0.0
tudlikan	0.0
tudling	0.0
tudlingan	0.0
tudlok	1.0
tudyo	1.2
tudyuhan	0.0
tudyuhin	0.0
tuga	1.8
tugak	0.0
tugano	0.0
tugatog	0.8
tugaygayan	-1.0
tugda	0.0
tugday	-1.0
tugi	0.0
tugis	0.0
tugisin	0.0
tugma	2.0
tugmaan	0.0
tugnas	-1.0
tugnaw	-1.0
tugnawin	-1.0
tugno	0.0
tugon	0.0
tugot	0.0
tugoy	0.0
tugoysipat	0.0
tugtog	0.8
tugtog-patay	0.0
tugtugin	0.0
tugtuging pangharana	0.0
tugtuging pansayaw	0.0
tugunan	0.0
tugunin	0.0
tugutan	0.0
tuhod	0.0
tuhugin	0.0
tuka	0.0
tukador	1.0
tukain	0.0
tukaki	-1.0
tukang	0.0
tukatok	0.0
tukaya	0.0
tukayo	0.0
tukil	0.0
tuklap	-0.5
tuklapan	1.0
tuklapin	0.0
tuklas	-1.0
tuklasin	0.0
tuklaw	0.0
tuklong	0.0
tukmol	0.0
tuko	0.0
tukod	1.7
tukol	0.0
tukong	0.0
tukoy	1.0
tuksedo	0.0
tukso	-1.0
tuksuhan	0.0
tuksuhin	1.0
tuktok	1.0
tuktukan ng itlog	0.0
tuktukin	-1.0
tukuran	0.0
tukuyin	0.0
tula	0.0
tula-tulaan	-1.0
tulad	0.0
tulag	0.0
tulain	0.0
tulak	-1.0
tulak-bahala	0.0
tulakan	0.0
tulakbahala	0.0
tulakis	-1.0
tulala	-2.4
tulali	0.0
tularan	0.0
tulas	0.0
tulasok	0.0
tulatod	0.0
tulawin	-1.0
tulay	0.0
tulayan	0.0
tuldik	0.0
tuldik na pahilis	0.0
tuldik na paiwa	0.0
tuldik na pakupya	0.0
tuldikan	0.0
tuldok	0.0
tuldok-kuwit	0.0
tuldok-sampuan	0.0
tulduk-tuldok	0.0
tulduk-tuldukan	0.0
tuli	0.0
tulig	-1.0
tuligin	-1.0
tuligsa	-1.0
tuliin	0.0
tulik	0.0
tulikan	0.0
tulin	1.0
tulin-tulinan	1.0
tulinan	1.0
tulingag	-0.4
tulingan	0.0
tuliro	-1.3
tuliruhin	-1.0
tulis	1.0
tulis ng tore	1.0
tulis-tulis	-1.0
tulisan	-1.0
tulisang-dagat	0.0
tulisanin	0.0
tuliya	0.0
tulo	-1.0
tulog	-1.0
tulong	1.7
tulos	-1.0
tulot	1.0
Tuloy	0.0
tultol	1.0
tulugan	0.0
tulung-tulong	1.0
tulungan	1.7
tuluran	0.0
tulutan	0.0
tuluy-tuloy	0.0
tuluyan	0.0
Tuluyum	0.0
tulya	0.0
tulyapis	0.0
tulyasi	0.0
tuma	1.0
tumaas	0.0
tumaas-bumaba	1.0
tumaba	-1.0
tumaban	0.0
tumabang	0.0
tumabas	0.0
tumabi	0.0
tumabil	0.0
tumabingi	-1.0
tumabla	0.0
tumabon	-1.0
tumadtad	-1.0
tumadyak	0.0
tumae	0.0
tumaga	-1.0
tumagal	0.0
tumagalog	0.0
tumagas	-1.0
tumagay	0.0
tumaghoy	-2.0
tumagiktik	0.0
tumagilid	1.0
tumaginting	0.0
tumago	-0.7
tumagok	0.0
tumagos	0.0
tumagpas	-1.0
tumagpos	0.0
tumagudtod	0.0
tumahan	1.0
tumahi	0.0
tumahimik	1.9
Tumahimik!	0.0
tumahip-tahip	0.0
tumahol	0.0
tumain	0.0
tumakal	0.0
tumakam	0.0
tumakas	0.7
tumakbo	1.0
tumakin	0.0
tumakip	0.0
tumakot	-1.4
tumal	-1.4
tumalab	0.0
tumalaga	0.0
tumalak	-1.0
tumalakay	1.7
tumalaktak	0.0
tumalampak	0.0
tumalaok	0.0
tumalbog	0.0
tumalbos	0.8
tumali	0.0
tumalikod	-1.0
tumalilis	0.7
tumalim	1.0
tumalima	0.0
tumalo	-2.0
tumalon	0.0
tumalon nang nakaparakayda	0.0
tumalos	0.0
tumalsik	0.0
tumaltak	0.0
tumalula	0.0
tumalun-talon	-1.0
tumalunton	0.0
tumama	2.8
tumamad	-1.0
tumambad	0.0
tumambak	0.0
tumambal	0.0
tumambang	-1.0
tumambok	0.0
tumamis	1.0
tumampak	0.0
tumampal	0.6
tumampalasan	-1.0
tumana	1.0
tumanan	0.7
tumanda	0.0
tumanga	-1.0
tumanga-tanga	-1.0
tumangan	0.0
tumanggal	0.0
tumanggap	0.0
tumanggi	-1.2
tumanghod	0.0
tumangis	-1.8
tumangkilik	1.7
tumanglaw	1.0
tumango	1.0
